id,name,age,gender,city,country,credit_card,full_address,user_sign_up_date,user_last_purchase_date,user_status,user_total_purchases,user_segment,user_location,user_source_type,user_last_login_date,user_purchase_frequency,product_name,category,subcategory,price,date_purchase,quantity,rating,comment
1190,Teresa Grant,-3,F,Hansontown,South Georgia and the South Sandwich Islands,2263251333090519,"2350 Justin Forge, Stephensonhaven, IN 75788",2022-09-04,2023-06-11,Active,12,High Value,Christopherchester,Paid Ads,2023-07-02,Yearly,JacketWear,Clothing,Jacket,-46,2022-02-13,-1,2,Deep put always provide someone I community.
1156,Audrey Martin,-2,M,Lake Michaelfort,Burkina Faso,5131977361805963,"2420 Butler Drives, Richardsonland, ME 30993",2021-09-06,2023-06-25,Active,12,High Value,Ramirezstad,Referral,2023-07-14,Yearly,ComfortChair,Furniture,Chair,952,2022-04-28,4,6,Economy summer spend marriage performance quality key.
1313,Whitney Miller,80,M,East Aaron,New Zealand,2537248883102058,"2172 Porter Drive Suite 474, Port Dana, GA 44829",2022-11-21,2023-02-05,Churned,9,Frequent Shopper,Lake Barbaramouth,Organic Search,2023-02-09,Yearly,MegaSpeaker,Electronics,Speaker,-51,2022-05-18,0,5,Our heavy reach entire partner Congress.
1045,Timothy Combs,-4,F,West Juliefort,Sweden,2222828875717151,"25735 Ashley Prairie Apt. 020, West Taylor, OH 47887",2022-11-10,2023-05-22,Churned,14,High Value,Hollyberg,Organic Search,2023-08-24,Yearly,SpeakerPro,Electronics,Speaker,-66,2022-07-25,1,1,Until participant less rich might.
1135,Vickie Alexander,4,M,South Robert,Venezuela,2530682793205253,"USNS Ruiz, FPO AE 81364",2022-06-01,2022-09-14,Churned,13,High Value,South Jessica,Paid Ads,2023-01-18,Yearly,The Art of Educational,Books,Educational,-91,2021-04-16,3,6,What window information society focus experience easy.
963,Cristian Cook,95,F,Kristineton,Monaco,2712864319255968,"3041 Christopher Ford, West Adamstad, FL 90482",2022-09-22,2023-08-20,Active,8,Frequent Shopper,Lopezchester,Referral,2023-08-21,Monthly,ComfortChair,Furniture,Chair,419,2020-09-11,1,0,Place gun sure from sing fight heart.
1039,Allison Gomez,-2,M,Barneshaven,Guam,2707525562133007,"70695 Debra Gateway Suite 501, West Jennifer, MH 27194",2022-05-02,2022-09-13,Churned,5,Occasional Shopper,East Josephview,Organic Search,2023-04-22,Yearly,FictionGuide,Books,Fiction,-91,2021-10-07,2,6,Senior shoulder situation difference.
1229,Patricia Vaughan,45,M,Lisashire,Zimbabwe,2705427502203291,"954 Courtney Circles Apt. 649, Brittneyville, VI 50725",2023-05-25,2023-07-03,Active,14,High Value,West Lucas,Referral,2023-08-19,Yearly,FreshVegetables,Grocery,Vegetables,273,2020-09-24,-1,6,Tv could live.
67,Amy Phillips,1,F,Paulachester,Latvia,5163575914060911,"0496 David Squares Suite 403, Ricefort, KY 47855",2022-09-11,2023-04-29,Churned,12,High Value,Ryanhaven,Referral,2023-07-11,Yearly,UltraPhone,Electronics,Phone,-5,2021-05-21,-1,-1,Small five lead degree staff nothing.
1214,Debbie Valenzuela DVM,2,M,Morrowland,Dominica,2645090574765325,"USNS Watts, FPO AA 56048",2023-02-06,2023-05-03,Churned,5,Occasional Shopper,East Charlotteshire,Paid Ads,2023-06-08,Yearly,UltraSpeaker,Electronics,Speaker,427,2021-09-01,0,4,Remember allow standard travel right by.
244,Gregory Allen,24,M,North Alisontown,Jordan,5584447139090563,"Unit 0046 Box 0578, DPO AA 65021",2022-10-07,2023-04-26,Churned,10,Frequent Shopper,Port Michaeltown,Paid Ads,2023-04-26,Yearly,The Art of Non-fiction,Books,Non-fiction,-22,2021-09-08,-5,6,Such moment choose.
449,Thomas Mcbride,150,F,South Michaelmouth,Tuvalu,2260027965432432,"202 Ann Shores, Port Adam, PA 87104",2023-06-15,2023-08-19,Active,8,Frequent Shopper,New Amanda,Referral,2023-08-20,Monthly,EducationalGuide,Books,Educational,-77,2023-05-07,-3,5,Research have over.
1031,Michael Wyatt,83,F,West Amyfort,Congo,2226743224386812,"986 Vicki Common Suite 579, Lake Jean, FL 33985",2023-07-01,2023-07-15,Active,7,Frequent Shopper,Port Kimberlyville,Referral,2023-08-16,Yearly,PhoneMaster,Electronics,Phone,733,2022-08-10,8,0,Enjoy evidence seem.
1324,Robert White,2,M,Tannerport,Norway,2720964990919617,"986 Jones Trafficway, Samanthaville, PR 14917",2022-08-14,2023-07-06,Active,10,Frequent Shopper,Youngfurt,Paid Ads,2023-08-09,Yearly,BeveragesBurst,Grocery,Beverages,868,2021-05-05,2,1,Consumer production be else pick field bank.
1391,Curtis Jones,150,F,Joshuamouth,North Macedonia,2268779183240474,"438 Steven Burgs, Tatetown, NV 17081",2021-10-11,2023-01-11,Churned,4,Occasional Shopper,Lake Samanthamouth,Organic Search,2023-08-02,Yearly,PantsFits,Clothing,Pants,684,2023-07-24,8,0,However front interest window not.
1015,Zachary Meadows,46,M,Brooketon,Netherlands Antilles,2233819556870200,"66834 Melissa Street, Port Sarafurt, PW 03913",2021-11-17,2022-12-26,Churned,1,Occasional Shopper,Lake Jerrytown,Paid Ads,2023-04-01,Yearly,ComfortChair,Furniture,Chair,-22,2023-08-22,9,1,Mouth skin card with else parent.
1476,Daniel Miles,10,M,Antonioborough,Montserrat,2424911422394785,"900 Williams Underpass Apt. 927, Port Isaiahborough, LA 24715",2022-11-12,2023-03-08,Churned,6,Frequent Shopper,Acostaborough,Organic Search,2023-07-13,Yearly,ComfortSofa,Furniture,Sofa,-39,2021-08-15,-3,0,Thank future sense truth.
31,Michelle Torres,99,M,Dudleyborough,Reunion,2429807510293720,"96972 Deborah Terrace Suite 935, New Julie, GA 32965",2022-01-28,2022-10-30,Churned,2,Occasional Shopper,Lake Charles,Organic Search,2023-07-02,Yearly,ChairDeluxe,Furniture,Chair,-12,2021-07-16,-3,5,Degree quality concern occur me nation and.
927,Douglas Garcia,5,M,Lake Lisaside,Uganda,5584145469540385,"3299 Susan Field, Adammouth, NC 65258",2023-07-06,2023-07-06,Active,3,Occasional Shopper,Ramseyburgh,Referral,2023-07-28,Yearly,SpeakerPro,Electronics,Speaker,174,2023-05-10,1,0,Push final security.
1022,Rita Smith,69,M,Michaeltown,Montenegro,2281597111630480,"429 Wright Views, Jennafort, OR 11414",2023-01-13,2023-06-11,Active,9,Frequent Shopper,Brownmouth,Paid Ads,2023-07-08,Yearly,SofaPlus,Furniture,Sofa,422,2022-05-27,-3,-1,Finish team stand every.
161,Jennifer Hickman,150,F,South Jeffrey,Bhutan,2222025240636154,"719 Tina Point, South Kenneth, SD 24193",2022-07-16,2023-06-10,Active,8,Frequent Shopper,Farleyberg,Referral,2023-06-24,Yearly,TablePlus,Furniture,Table,-98,2023-08-16,-1,3,Very star whole inside.
1417,Dustin House,150,F,East Ryan,Bosnia and Herzegovina,2702859445470756,"124 Tammy Course Suite 302, West Cheyenne, VT 91665",2022-03-03,2022-08-29,Churned,7,Frequent Shopper,North Patrick,Referral,2022-10-29,Yearly,Non-fictionGuide,Books,Non-fiction,-41,2023-04-24,3,3,Type pretty bank recognize look find less word.
1437,Crystal Barry,99,M,Laurafurt,Kazakhstan,2249516573075944,"8084 Mullins Extensions Apt. 814, Samanthaland, CO 49935",2022-01-31,2022-05-05,Churned,14,High Value,North Sandraburgh,Organic Search,2022-09-07,Rarely,TastySnacks,Grocery,Snacks,-27,2020-09-02,7,-1,Specific near those at seven six region.
648,Ryan Vasquez,57,M,North Lukemouth,Madagascar,5249793540551256,"001 Smith Mill Apt. 174, Kellyside, WA 97967",2021-09-29,2023-07-11,Active,15,High Value,Lake Kristinechester,Organic Search,2023-08-05,Yearly,VegetablesBurst,Grocery,Vegetables,502,2020-09-11,5,4,Budget agreement quality.
589,Diana Wong,150,F,Beckshire,Barbados,2271981683292469,"859 Rivera View, Ianport, NJ 92781",2022-03-27,2022-09-19,Churned,1,Occasional Shopper,West Angela,Paid Ads,2022-10-30,Yearly,SpeakerMaster,Electronics,Speaker,-77,2020-12-13,-4,5,Health ten window.
755,Rhonda Carey,150,M,New Haley,Palau,2292548400038163,"355 Williams Estates, Michelleville, ND 49960",2022-07-07,2022-10-19,Churned,3,Occasional Shopper,Harrisview,Referral,2022-11-10,Yearly,ChairDeluxe,Furniture,Chair,-78,2022-01-04,5,1,Phone back game relationship.
325,Dustin Patton,150,F,Emilyfort,Qatar,2720210283832384,"84246 Williams Prairie Apt. 792, Geneshire, MT 92192",2023-08-12,2023-08-12,Active,7,Frequent Shopper,Bakermouth,Paid Ads,2023-08-24,Monthly,LaptopMaster,Electronics,Laptop,822,2021-09-07,-5,3,Life form away decide which they.
1302,Destiny Quinn,4,M,South Roger,Mauritius,5536864523833847,"61844 Dunn Turnpike, Elizabethport, MI 97071",2023-05-16,2023-06-11,Active,4,Occasional Shopper,South Amberborough,Organic Search,2023-06-25,Yearly,SpeakerPro,Electronics,Speaker,625,2022-08-09,4,6,Wait follow beyond big.
198,John Lee,80,F,Port Christopher,Trinidad and Tobago,2703554220000139,"20856 Moore Forest, South Lisa, CA 34375",2022-03-07,2022-11-12,Churned,10,Frequent Shopper,Juanside,Organic Search,2023-03-29,Yearly,SofaPlus,Furniture,Sofa,-23,2022-05-02,-5,1,Region relationship author record star front TV peace.
1296,Jill Hogan,97,F,Lake Rebecca,Svalbard & Jan Mayen Islands,2234970910181138,"PSC 4507, Box 1506, APO AA 73181",2022-02-12,2023-05-23,Churned,14,High Value,East Gregory,Referral,2023-08-04,Yearly,TastyBeverages,Grocery,Beverages,830,2022-10-09,-5,5,Rock house for every good.
666,Karen Griffin,-2,M,Michelleland,Lebanon,2515318913563722,"PSC 2320, Box 9168, APO AE 31272",2022-10-25,2023-04-29,Churned,14,High Value,West Alexis,Organic Search,2023-04-29,Yearly,SpeakerMaster,Electronics,Speaker,371,2021-06-10,10,3,Where five smile bad space fear area successful.
1243,Jennifer Davis,150,F,Chenstad,Guinea,2664386060931868,"PSC 6076, Box 3397, APO AP 30914",2023-07-30,2023-08-23,Active,2,Occasional Shopper,Dawsonstad,Paid Ads,2023-08-24,Monthly,The Art of Educational,Books,Educational,-37,2021-10-24,9,2,Sound address cost exactly individual answer.
1088,Brittany Davenport,-4,M,South Austinmouth,Yemen,2272413498912130,"4456 Rich Street Suite 152, Bakerstad, GU 06752",2022-08-20,2023-03-23,Churned,1,Occasional Shopper,Tinashire,Organic Search,2023-05-16,Yearly,MegaPhone,Electronics,Phone,-49,2021-10-04,4,3,Notice party us drop education good.
1371,Zachary Fisher,97,M,South Coryberg,Tuvalu,2708595233093384,"63845 Mann Stravenue, South Susan, OH 15836",2023-04-06,2023-06-29,Active,1,Occasional Shopper,Hornburgh,Paid Ads,2023-07-26,Yearly,FreshBeverages,Grocery,Beverages,370,2022-11-14,10,1,Serious decade someone want training.
68,Antonio Cox,63,F,Katherinefort,Equatorial Guinea,2414957688034344,"0639 Herman Lodge, South Sheila, UT 92930",2022-10-12,2022-11-15,Churned,2,Occasional Shopper,Johnsonview,Organic Search,2023-03-06,Yearly,SofaDeluxe,Furniture,Sofa,998,2022-03-20,8,2,Office seem economy decide child any most.
420,Darrell Perry,4,F,West Eric,New Caledonia,2715186173167122,"150 Darrell Views Apt. 448, Guzmanhaven, FL 37099",2021-11-10,2023-06-17,Active,4,Occasional Shopper,Pamelabury,Referral,2023-06-21,Yearly,,Electronics,Laptop,-34,2022-05-12,4,1,Once authority media action billion member commercial.
310,Jessica Davis,13,M,Port Joseph,Lebanon,5422404502717708,"104 Bailey Ridges Apt. 608, East Amber, PW 31464",2023-02-01,2023-08-20,Active,1,Occasional Shopper,Bruceton,Organic Search,2023-08-23,Monthly,TastyBeverages,Grocery,Beverages,-18,2022-01-09,-5,4,Minute act board power.
852,Sarah Brady,150,F,Amandamouth,Chile,2244835800111206,"05407 Jacob Prairie Suite 363, Jonesville, PA 59463",2021-12-18,2021-12-31,Churned,4,Occasional Shopper,Joshuaborough,Organic Search,2022-08-13,Rarely,JacketWear,Clothing,Jacket,-85,2021-03-07,3,5,Message food bar school.
356,John Wagner,3,M,Jamesfurt,Ghana,2232948786326930,"62189 Brandon Island, West Calvin, SD 07575",2023-01-10,2023-04-16,Churned,12,High Value,Richardfurt,Paid Ads,2023-08-09,Yearly,ComfortTable,Furniture,Table,-19,2022-04-06,-1,1,Get cut throw new fast.
608,Haley Barton,150,M,Dawnburgh,Korea,2720669502908251,"Unit 5446 Box 6607, DPO AP 37007",2023-01-08,2023-04-27,Churned,3,Occasional Shopper,Georgeton,Organic Search,2023-07-01,Yearly,PantsWear,Clothing,Pants,113,2021-08-09,4,5,White speak environment effort change.
170,Garrett Harris MD,-3,M,Port Lindsay,North Macedonia,5472320215058710,"13263 Scott Island Apt. 283, Annahaven, FM 95508",2022-12-09,2023-02-22,Churned,2,Occasional Shopper,New Laurashire,Paid Ads,2023-07-15,Yearly,PhonePro,Electronics,Phone,-16,2021-10-20,6,4,Effect military these quickly.
338,William Lucas,150,F,West Ashley,Martinique,5122875546614451,"261 Amanda Ports Suite 920, Samanthaport, WI 63578",2021-11-30,2023-01-24,Churned,8,Frequent Shopper,Leonburgh,Organic Search,2023-04-05,Yearly,PhonePro,Electronics,Phone,-99,2022-06-01,3,3,Commercial personal food care through.
366,Linda Hendrix,-3,F,Rayfurt,Armenia,5182728028862543,"213 Barker Trace, West Kimberlyborough, SD 21281",2022-07-24,2023-03-26,Churned,12,High Value,Anthonyville,Organic Search,2023-04-13,Yearly,TastySnacks,Grocery,Snacks,961,2022-12-14,1,5,Be might environment draw.
745,Curtis Wilson,150,M,East Emily,Norway,5420172562556280,"28084 Barber Gardens, Sosaborough, NV 90197",2023-05-12,2023-06-29,Active,3,Occasional Shopper,Tammyshire,Paid Ads,2023-07-19,Yearly,ComfortSofa,Furniture,Sofa,879,2021-04-29,-3,6,Necessary send economy item individual.
40,David Jones,150,M,Duranland,Mismatched Country,2702789931985977,"579 Brown Burg, Kingfurt, HI 40336",2022-04-06,2023-06-12,Active,4,Occasional Shopper,Stephanieshire,Organic Search,2023-08-03,Yearly,,Books,Educational,-28,2020-10-25,-4,3,Such girl capital citizen often.
1392,Nathan Elliott,150,F,West Erinport,Kuwait,2720465927497529,"6797 Melanie Roads, West Alexander, ID 78472",2021-10-08,2022-08-22,Churned,2,Occasional Shopper,Williamsfort,Referral,2022-10-18,Rarely,ShirtFits,Clothing,Shirt,-14,2020-11-30,-5,6,Business magazine those policy structure later.
987,Sherri Miller,4,M,West Paul,Indonesia,2720730426423684,"2144 Wilson Rapid Suite 697, Samanthaside, ND 17764",2022-07-03,2022-08-14,Churned,4,Occasional Shopper,Abigailchester,Organic Search,2022-09-30,Rarely,TastyBeverages,Grocery,Beverages,431,2021-07-19,9,4,Point discussion through before difficult whatever.
803,Melvin Moore,70,F,Port Jennifer,French Guiana,2540554552476060,"8644 Weber Square, Foxmouth, IN 99947",2021-11-12,2022-08-31,Churned,9,Frequent Shopper,Jerryshire,Paid Ads,2023-06-12,Yearly,JacketFits,Clothing,Jacket,338,2020-12-23,-3,2,Drive everyone force house this quickly.
746,Jonathan Villarreal,46,M,Johnfurt,Tokelau,2295352056295046,"00545 Harmon Curve Suite 398, Lake Diane, NY 34670",2023-07-31,2023-08-24,Active,9,Frequent Shopper,South Allenville,Referral,2023-08-24,Monthly,ShirtWear,Clothing,Shirt,-61,2021-04-03,-5,-1,Mission partner call everyone leg agree when.
1062,David Keller,89,F,Walkershire,Korea,5361620011025399,"3240 Monica Trace, New Jessica, DC 99924",2023-01-01,2023-03-24,Churned,13,High Value,Jeffreyshire,Referral,2023-08-01,Yearly,ComfortChair,Furniture,Chair,27,2020-11-27,-3,6,Industry pull indicate director market.
1369,Alicia Martinez,63,M,South Adamport,Georgia,2275479366367969,"666 Joshua Common Suite 011, West Debramouth, SD 87925",2021-10-27,2023-02-08,Churned,3,Occasional Shopper,Lake Adammouth,Organic Search,2023-05-10,Yearly,FictionTales,Books,Fiction,-97,2022-01-23,-1,5,Summer how attack writer common whom will.
862,Geoffrey Smith,150,F,West Lisa,Guernsey,2268941822636419,"37310 Hernandez Flat Apt. 377, Heathermouth, ND 83400",2022-08-10,2022-08-28,Churned,6,Frequent Shopper,North Emily,Organic Search,2023-04-04,Yearly,ComfortTable,Furniture,Table,-16,2021-09-11,-1,1,Car cause sometimes paper in.
1284,Joseph Moreno,150,F,Davidsonchester,Singapore,2435891031906574,"1468 Gregory Rue, Christineborough, MS 97917",2022-07-31,2023-06-04,Active,9,Frequent Shopper,North Laura,Referral,2023-08-20,Yearly,FictionGuide,Books,Fiction,-50,2021-12-30,3,3,Wrong son prepare right grow experience.
773,Kelly Mora,150,M,New Thomasfort,Micronesia,5466761192129883,"2975 Alan Via, Christinaside, MS 60980",2023-08-21,2023-08-21,Active,5,Occasional Shopper,South Anthony,Referral,2023-08-24,Monthly,FreshSnacks,Grocery,Snacks,941,2021-09-25,1,0,Traditional left strategy four despite sense all.
1018,Matthew Cook,4,M,East Robert,Singapore,2707170019753055,"89039 Michael Valley Apt. 604, West Kyle, GA 65530",2022-08-07,2022-11-24,Churned,7,Frequent Shopper,New Tylerchester,Organic Search,2023-07-25,Yearly,FreshVegetables,Grocery,Vegetables,-60,2022-09-19,-4,-1,Produce whom debate challenge.
100,John Reed,150,F,Robertport,Guinea-Bissau,5558311812019095,"105 Lloyd Run, North Debbie, WV 36766",2023-05-22,2023-06-25,Active,10,Frequent Shopper,North Pamelachester,Referral,2023-07-08,Yearly,,Electronics,Phone,772,2023-03-21,-5,4,Nearly culture bring still only care.
943,Alicia Sanchez,-3,M,East Carla,Palestinian Territory,2258358447425700,"2104 Allen Mews, Nicholschester, CA 90915",2022-12-23,2023-03-20,Churned,7,Frequent Shopper,Adamhaven,Paid Ads,2023-05-11,Yearly,LaptopMaster,Electronics,Laptop,-74,2020-11-19,1,5,Door least however between them.
884,Tammy Hurst,58,F,Hudsonstad,Korea,2239492869872372,"3707 Abigail Creek Apt. 445, West Ariel, DE 30322",2023-07-10,2023-08-21,Active,9,Frequent Shopper,Allenside,Organic Search,2023-08-21,Monthly,FictionTales,Books,Fiction,75,2022-02-18,5,3,Door type face their toward through offer.
1265,Tara Nguyen,150,F,South Jennifertown,Kuwait,2226735487530714,"70292 Lynn Stravenue, Christopherview, IN 95768",2021-11-29,2022-06-19,Churned,9,Frequent Shopper,Mollyview,Paid Ads,2022-08-20,Rarely,MegaLaptop,Electronics,Laptop,80,2020-11-09,-1,2,Only beautiful benefit total human season.
624,Stephanie Rios,15,M,Williamstad,Palau,2700323058066270,"PSC 8692, Box 5875, APO AP 93895",2022-08-11,2023-05-15,Churned,3,Occasional Shopper,Lake Elaineburgh,Referral,2023-05-31,Yearly,UltraPhone,Electronics,Phone,-86,2022-05-01,-3,6,Pretty toward than fire sit.
228,Leslie Williams,42,M,Port Antonio,Dominican Republic,2245833585132199,"94009 Mann Skyway Suite 748, Jeanettebury, WI 22691",2021-11-11,2022-08-05,Churned,8,Frequent Shopper,Bowenberg,Referral,2023-07-28,Rarely,FreshVegetables,Grocery,Vegetables,673,2022-03-05,7,5,Business get mind.
399,Richard Murphy,3,M,Lake Felicia,United Kingdom,2279346469639998,"60413 Brown Trace Suite 454, Allenshire, AS 07049",2022-06-27,2023-08-10,Active,15,High Value,Lake Sarahland,Referral,2023-08-21,Monthly,ComfortSofa,Furniture,Sofa,882,2023-07-10,0,-1,Be under want court hand figure least.
219,Mrs. Lisa Fleming,1,F,Nicholsonshire,Lao People's Democratic Republic,5177963835023800,"052 Aaron Roads Suite 428, Taylorland, CT 63786",2021-10-27,2022-11-25,Churned,14,High Value,Ellisonton,Referral,2023-07-20,Yearly,FictionGuide,Books,Fiction,677,2020-09-07,9,2,Probably it parent.
337,Paige Morales,22,M,Elizabethport,Gibraltar,2278084612779897,"40087 Jessica Loaf, Susanside, SC 35277",2022-09-26,2023-02-24,Churned,10,Frequent Shopper,East Courtneyton,Paid Ads,2023-08-25,Yearly,JacketFits,Clothing,Jacket,96,2022-09-19,9,5,Its government pull hit number hold.
1281,Mallory Jimenez,150,M,South Jamieshire,Bolivia,2231384666199349,"450 Joyce Summit, South Ashley, DC 53876",2021-11-24,2022-01-10,Churned,10,Frequent Shopper,East William,Organic Search,2023-04-22,Rarely,SofaPlus,Furniture,Sofa,-10,2020-08-30,-5,2,Smile enter behavior eight.
1115,Nicholas Adams,-3,F,South Tanyaborough,Peru,2404521366418633,"824 Baxter Way, East Dillonville, IL 33362",2022-10-03,2023-05-22,Churned,11,High Value,Brooksview,Organic Search,2023-08-08,Yearly,ShirtFits,Clothing,Shirt,244,2020-09-15,-3,1,Left hope trouble relate.
304,Frank Mitchell MD,82,F,West Dennis,British Virgin Islands,2418350918485625,"2956 Stokes Views Apt. 042, South Holly, OR 52709",2022-02-27,2023-07-11,Active,1,Occasional Shopper,Lake Christopher,Referral,2023-08-13,Yearly,ProShirt,Clothing,Shirt,-10,2021-12-28,-4,4,Ten rest already.
1038,Louis Acosta,49,M,Lopezmouth,Greenland,5295394203965660,"PSC 4841, Box 1082, APO AE 19421",2022-04-11,2022-04-28,Churned,15,High Value,Stevensview,Referral,2022-05-09,Rarely,ChairDeluxe,Furniture,Chair,-68,2021-07-17,-1,1,Along who level.
417,Randy Hill,150,F,New Robert,Libyan Arab Jamahiriya,2507654128184155,"3088 Mcgee Trace, Williamsmouth, MI 90146",2022-02-27,2023-05-23,Churned,6,Frequent Shopper,North Teresa,Paid Ads,2023-06-21,Yearly,ProPants,Clothing,Pants,681,2021-09-15,6,2,Coach century sing scientist child.
